Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep4-H2O2-Ctrl,d062721-90min-H2O2-M24KO-R4,90min,H3,10258,7498,8538,3849.37,47.46,48.51
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,A5,9962,25331,29478,10455.29,38.84,38.02
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,A6,12404,18542,22313,7845.3,40.2,41.06
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,A7,9260,8242,8997,4453.51,48.76,47.33
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,A8,10233,5991,8259,3229.19,48.94,46.97
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,B5,9428,24444,25643,10181.28,39.24,38.43
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,B6,13372,15733,15102,6840.55,40.53,40.33
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,B7,9576,9221,9153,4854.49,47.75,45.69
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,B8,12269,5476,6605,2936.47,48.74,45.16
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,C5,10546,26541,28101,10916.32,38.74,38.17
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,C6,12660,20351,21356,9550.57,43.53,43.09
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,C7,9490,8457,9483,4597.87,49.16,46.46
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,C8,8600,6801,8383,4318.21,56.2,51.15
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,D5,12221,25045,22342,11004.72,40.84,40.92
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,D7,10973,7980,8528,4201.9,47.59,45.46
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,E5,11142,28039,28122,11699.27,39.57,40.78
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,E7,9505,8709,8256,4717.73,49.04,47.5
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,F5,11263,20553,23410,8144.52,38.15,38.34
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,F7,9505,6969,7363,3915.07,50.67,48.68
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,G5,10659,20685,23899,8059.44,37.51,38.24
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,G7,9331,6581,6909,3617.41,49.72,46.97
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,H5,11100,19316,21368,7920.62,38.94,41.01
Rep1-0Pi-Ctrl,d060521-120min-0Pi-M24KO,120min,H7,9194,6841,7132,3781.27,49.84,47.12
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,A5,11761,22899,25051,9701.42,39.71,37.01
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,A6,12279,15170,16796,6622.34,41.38,39.44
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,A7,11277,83938,85537,38723.2,44.36,39.68
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,A8,12059,66791,97365,50807.94,80.81,101.13
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,B5,11328,22451,23387,8996.29,37.81,35.86
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,B6,12923,16992,19544,7202.67,40.25,41.05
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,B7,10656,71012,66296,28176.35,37.39,36.38
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,B8,11558,79437,85491,48242.78,61.79,57.65
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,C5,11694,26515,26841,11100.6,39.53,39.25
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,C6,12127,22096,23910,9410.07,40.55,40.84
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,C7,10826,89653,89983,45141.65,48.73,42.46
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,C8,10710,93169,107887,62962.01,71.17,73.52
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,D5,12728,25983,28104,10876.87,39.27,38.01
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,D7,10993,86540,92438,41814.34,46.4,42.06
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,E5,12847,25973,25668,10929.37,39.27,38.14
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,E7,10743,89014,99824,43116.89,46.6,41.17
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,F5,12542,18759,20878,7751.52,39.16,40.03
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,F7,11283,82672,94833,48615.69,59.07,56.16
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,G5,11683,19343,24472,7663.73,37.91,38.3
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,G7,11338,78939,94745,50666.86,64.8,68.12
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,H5,11429,19221,20425,7908.93,39.35,40.65
Rep2-0Pi-Rep1-H2O2,d060621-120min-0Pi-M24KO,120min,H7,11711,77662,94851,52293.03,68.16,73.39
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,A5,11061,24519,29472,10683.62,40.92,40.98
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,A6,13242,18043,19111,7274.68,38.57,39.37
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,A7,11189,84129,85550,41526.09,47.5,41.9
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,A8,13041,71338,99826,51883.85,75.01,91.1
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,B5,11216,25344,32404,10298.98,38.67,38.97
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,B6,14981,16845,19551,7368.26,41.39,43.26
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,B7,10198,78131,90036,32763.68,39.6,39
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,B8,12941,72281,87693,48876.38,70.36,74.75
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,C5,12617,27444,34014,12006.25,41.36,41.37
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,C6,13792,18332,18301,8350.99,42.55,43.34
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,C7,10988,90953,113672,48970.39,52.21,47.53
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,C8,12114,76254,110782,61101.09,81.31,107.61
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,D5,12594,30350,30922,12289.47,38.6,38.05
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,D7,11069,95963,92410,47916.96,48.61,44.39
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,E5,11948,28589,32362,12218.43,40.64,40.15
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,E7,11694,89029,92450,46294.66,50.43,45.39
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,F5,12920,18962,21842,7746.18,39.25,39.49
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,F7,12010,77496,97493,54135.16,70.36,80.87
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,G5,12815,17612,21368,7678.6,41.44,42.77
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,G7,12473,74909,97343,54676.7,73.48,88.74
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,H5,13205,16909,16441,7940.09,43.95,43.91
Rep3-0Pi-Rep2-H2O2,d061221-120min-0Pi-M24KO,120min,H7,11810,76004,92431,54796.26,73.53,84.71
Rep3-H2O2-Ctrl,d062621-120min-H2O2-M24KO,120min,A5,9860,86659,97420,50401.23,57.48,53.75
Rep3-H2O2-Ctrl,d062621-120min-H2O2-M24KO,120min,B5,9505,74133,83523,29301.36,37.71,38.52
Rep3-H2O2-Ctrl,d062621-120min-H2O2-M24KO,120min,C5,10137,80077,94897,46789.13,56.66,54.87
Rep3-H2O2-Ctrl,d062621-120min-H2O2-M24KO,120min,D5,13122,80512,85462,40895.85,49.94,43.25
Rep3-H2O2-Ctrl,d062621-120min-H2O2-M24KO,120min,E5,11927,83774,97329,46176.34,54.05,48.68
Rep3-H2O2-Ctrl,d062621-120min-H2O2-M24KO,120min,F5,11331,83126,107916,58363.29,71.72,81.7
Rep3-H2O2-Ctrl,d062621-120min-H2O2-M24KO,120min,G5,11268,84498,99903,56496.87,68.69,72.22
Rep3-H2O2-Ctrl,d062621-120min-H2O2-M24KO,120min,H5,12151,76805,105050,56921.3,75.79,92.74
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,A5,10753,81170,90021,46416.08,56.5,52.92
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,A6,12905,35168,102433,54525.98,97.76,126.17
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,A7,10484,7360,9306,4216.54,51.18,48.87
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,A8,10512,5641,7133,3142.11,50.11,47.58
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,B5,10374,75512,85595,30506.78,38.23,36.67
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,B6,15002,54867,99978,49729.02,86.92,119.17
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,B7,9968,8165,8540,4474.34,48.95,48.15
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,B8,11094,5529,6232,3099.69,50.46,47.19
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,C5,11493,85874,99779,47671.88,54.49,49.43
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,C6,11666,64214,97377,59903.49,90.25,124.11
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,C7,10669,7384,6907,4143.12,49.91,47.83
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,C8,9665,5566,6704,3475.05,55.14,50.93
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,D5,13398,81887,90133,39793.98,47.96,41.04
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,D7,13590,6336,6702,3632.64,51.01,44.81
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,E5,10908,81478,87698,48889.41,59.07,53.59
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,E7,11150,7217,8119,4027.56,50.08,47.52
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,F5,11651,66188,99825,55461.49,82.06,110.67
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,F7,10714,5773,5805,3216.75,49.97,47.64
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,G5,10741,66470,94699,53918.86,80.75,105.48
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,G7,10937,5740,5427,3272.98,50.92,46.8
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,H5,11008,71822,97201,55184.41,76.42,95.15
Rep4-H2O2-Ctrl,d062721-120min-H2O2-M24KO-R4,120min,H7,11071,5702,6602,3113.63,49.14,46.2
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,A9,9624,30529,29493,12569.69,38.86,37.74
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,A10,12328,19151,19130,8172.82,40.34,41.04
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,A11,9333,7501,8119,3975.39,48.17,47.34
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,A12,10241,5668,6520,3111.67,49.67,48.21
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,B9,8991,29336,29473,12530.39,40.28,37.3
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,B10,12146,17697,19094,7888.27,41.88,42.37
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,B11,10807,7708,8247,4009.56,47.3,44.64
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,B12,11660,5175,6606,2723.64,47.65,45.67
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,C9,10448,31557,30161,13253.57,39.43,37.43
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,C10,12175,24701,25077,11132.19,42.4,42.82
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,C11,9303,7446,8987,4039.61,49.33,47.41
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,C12,9173,5984,7364,3539.38,52.89,51.31
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,D9,10682,35038,38339,14672.69,39.85,40.67
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,D11,9889,7563,7593,3839.16,46.97,45.38
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,E9,10681,32402,32445,13876.85,40.39,41.25
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,E11,10405,7521,9834,3979.39,47.98,46.4
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,F9,10625,23750,26834,9254.3,37.61,38.2
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,F11,10165,6372,7978,3414.29,49.09,47.84
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,G9,10485,22033,28135,9146.81,39.76,41.14
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,G11,9549,6178,9148,3408.64,49.78,48.84
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,H9,11022,20427,22860,8832.62,40.5,39.95
Rep1-0Pi-Ctrl,d060521-150min-0Pi-M24KO,150min,H11,9640,6317,7480,3440.14,49.33,47.47
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,A9,9355,28958,29479,12735.74,41.45,41.25
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,A10,11552,17088,18698,7337.62,40.8,40.17
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,A11,9452,80272,89964,38750.76,45.96,42.92
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,A12,11081,67461,81199,49152.88,73.73,87.04
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,B9,9380,29209,30910,11909.82,38.59,37.34
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,B10,12571,17855,17152,7920.37,42.2,42.22
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,B11,8883,67424,66213,30775.67,42.77,41.83
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,B12,12355,73846,77180,37660.45,49.54,46.07
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,C9,10554,33538,35671,13975.77,39.34,37.94
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,C10,14230,20185,19534,9064.9,42.05,38.78
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,C11,9823,81357,83413,40858.21,47.68,43.67
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,C12,10758,93739,110620,50745.28,54,49.11
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,D9,10812,34455,35650,14228.26,39.14,38.97
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,D11,10239,81037,83279,38412.48,45.7,42.5
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,E9,12302,28561,31647,11900.78,39.29,36.97
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,E11,12565,74159,73301,32236.01,41.23,37.86
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,F9,11264,20681,20879,8303.93,38.47,38.32
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,F11,10031,77527,90150,40364.49,50.39,46.98
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,G9,11421,20816,22305,8273.32,38.13,38.38
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,G11,10398,76288,87720,43277.92,55.2,53.38
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,H9,11307,21543,25022,8881.62,39.54,39.37
Rep2-0Pi-Rep1-H2O2,d060621-150min-0Pi-M24KO,150min,H11,10185,78210,85518,42957.99,53.47,52.34
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,A9,11285,28538,31633,12043.74,39.73,37.98
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,A10,13588,17616,18290,7642.05,40.71,40.24
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,A11,11829,75951,92215,35148,44,40.49
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,A12,12256,69550,90084,49735.06,69.66,82.39
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,B9,10685,28009,28115,11803.15,40,38.48
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,B10,13528,15847,15751,7351.62,43.24,40.93
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,B11,10415,66995,71549,29003.21,41.14,40.24
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,B12,12444,68292,102445,50260.17,71.38,87.81
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,C9,12088,31627,35625,14014.35,41.49,40.12
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,C10,13570,18775,19535,8538.13,42.45,41.07
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,C11,10796,84957,97230,40811.83,45.98,42.66
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,C12,12537,76122,110665,57451.78,73.84,92.92
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,D9,11723,32277,32379,13707.64,40.02,37.83
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,D11,11358,85483,97403,38613.28,43.61,39.81
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,E9,13533,28925,29489,12120.61,39.75,36.87
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,E11,11619,83613,81255,39603.62,45.29,41.23
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,F9,12440,18757,19555,7866.19,39.97,38.92
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,F11,11719,77100,94779,47553.84,60.94,62.01
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,G9,11508,18240,21363,7889.83,41.07,41.11
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,G11,13297,68657,94843,49056.04,69.55,81.31
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,H9,11687,19551,21388,8386.23,40.89,41.91
Rep3-0Pi-Rep2-H2O2,d061221-150min-0Pi-M24KO,150min,H11,11880,74207,110720,52045.08,68.96,78.78
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,A9,9683,74338,85606,34530.75,45.45,40.83
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,A10,13386,74771,87803,48760.06,65.94,69.47
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,A11,10506,7205,9482,3961.36,49.79,47.08
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,A12,11215,5335,6607,2904.48,49.39,47.8
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,B9,9877,65409,73430,27890.41,40.22,40.17
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,B10,12195,76155,99720,55130.86,72.39,85.66
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,B11,10627,8232,10575,4121.67,45.94,45.3
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,B12,12193,5234,6603,2772.4,48.34,47.42
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,C9,10677,73744,85433,40458.2,52.14,49.53
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,C10,11126,86022,116851,63938.77,74.13,88.88
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,C11,11103,7042,8982,3865.32,49.87,47.86
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,C12,12063,5140,5504,3140.1,54.64,49.3
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,D9,13934,76197,87756,35933.24,45.38,40.41
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,D11,13275,6499,7849,3485.72,48.54,45.94
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,E9,11717,85205,99845,45791.91,52.15,49.32
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,E11,12611,6596,7246,3724.92,50.79,46.48
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,F9,10869,85157,116725,55501.39,64.53,67.88
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,F11,10828,5673,7359,3315.74,52.44,48.48
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,G9,11085,88046,110627,55621.08,62.91,64.94
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,G11,11045,5681,6405,2969.79,47.35,45.72
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,H9,10933,78241,110583,56510.73,71.22,84.09
Rep3-H2O2-Ctrl,d062621-150min-H2O2-M24KO,150min,H11,11047,5547,5973,3095.35,50.32,47.5
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,A9,10568,74265,97183,38303.98,49.59,46.53
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,A10,13259,59833,94724,48386.01,77.46,101.04
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,A11,10315,6541,8123,3656.88,50.32,48.48
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,A12,11098,5222,6317,2930.06,50.36,49.19
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,B9,10157,66002,66134,29058.84,41.48,41.69
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,B10,13451,66570,97431,48693.49,73.18,87.23
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,B11,10035,7373,8118,3926.87,48.25,47.28
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,B12,12324,5041,6605,2805.51,49.89,48.34
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,C9,10517,80970,87728,41270.15,49.32,47.22
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,C10,10684,73261,129411,62852.09,83.21,111.38
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,C11,9930,6616,9476,3578.25,48.63,47.64
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,C12,9438,5176,5804,3183.44,54.35,53.08
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,D9,11782,81896,90164,39171.51,46.36,42.66
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,D11,12894,5731,6508,3104.48,48.58,44.59
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,E9,9568,80258,81204,44538.18,53.58,48.55
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,E11,10757,6559,8681,3468.59,47.98,46.52
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,F9,10911,70441,102412,52058.75,71.62,84.72
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,F11,10321,5764,6904,3269.76,51.18,49.9
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,G9,11143,72192,102444,52030.55,70.52,81.87
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,G11,11334,5484,6142,3044.68,50.02,48.36
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,H9,10619,73326,94817,53920.05,71.22,84.4
Rep4-H2O2-Ctrl,d062721-150min-H2O2-M24KO-R4,150min,H11,10740,5711,6510,3134.86,49.42,48.51
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,A1,9746,33113,33972,13636.26,39.17,36.43
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,A2,12127,19573,19557,8009.01,38.7,38.6
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,B1,8809,34298,34824,14572.01,40.33,37.82
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,B2,11880,17944,16429,7335.88,38.44,38.16
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,C1,10147,37090,36504,14988.1,38.37,36.21
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,D1,10080,41782,47829,16734.67,38.49,38.65
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,E1,10128,38289,41275,16210.5,40.51,40.12
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,F1,11370,26762,32415,10134.55,36.87,37.53
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,G1,10886,27596,28771,10128.82,35.76,35.54
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,C2,12237,24364,23379,10868.34,41.9,40.06
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,A3,9328,7634,9470,4091.72,48.28,47.57
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,B3,9409,8510,10207,4565.33,48.47,45.68
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,C3,9850,7159,7125,3994.41,49.94,48.18
Rep1-0Pi-Ctrl,d060521-180min-0Pi-M24KO,180min,D3,9970,7200,8533,3855.89,48.5,46.33
